image_path,source_dataset,source_label,proposed_label,final_label,split,review_status,reviewer,review_notes,lesion_pattern_notes,quality_notes,duplicate_group_id,challenge_only,exclude_reason
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1007.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1008.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1009.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy101.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export. Slightly warm/low-contrast appearance but still usable from contact sheet.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1010.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1011.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export. Minor bright artefact/reflection-like area near superior/peripheral field; no strong lesion-pattern dominance visible.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1012.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1013.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1014.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1015.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1016.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1017.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1018.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1019.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy102.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1020.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1021.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1022.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export. Slightly warm/low-contrast appearance but still usable from contact sheet.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1023.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy1024.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy103.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy104.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy105.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy106.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export. Slightly warm/low-contrast appearance but still usable from contact sheet.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy107.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export. Minor bright artefact/reflection-like area near superior/peripheral field; no strong lesion-pattern dominance visible.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy108.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy109.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy11.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy110.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy111.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy112.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy113.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy114.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy115.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export. Slightly warm/low-contrast appearance but still usable from contact sheet.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy116.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy117.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy118.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy119.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy12.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export.,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Healthy/Healthy120.jpg,Eye Disease Image Dataset,Healthy,normal_or_non_specific,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,No strong DR/exudate/hemorrhage pattern visible from contact sheet; suitable normal/non-specific candidate from visual review.,Usable fundus image from contact sheet; full-image review still recommended before any fitting export. Slightly warm/low-contrast appearance but still usable from contact sheet.,,false,
