image_path,source_dataset,source_label,proposed_label,final_label,split,review_status,reviewer,review_notes,lesion_pattern_notes,quality_notes,duplicate_group_id,challenge_only,exclude_reason
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1416.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,dr_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR1417.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,dr_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR194.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR195.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR214.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR224.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,mixed_hemorrhage_exudate_pattern,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR225.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR232.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,mixed_hemorrhage_exudate_pattern,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR41.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR489.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,mixed_hemorrhage_exudate_pattern,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR490.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,mixed_hemorrhage_exudate_pattern,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR500.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,dr_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR648.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,dr_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR698.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR699.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR812.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR813.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR82.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR839.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR853.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR857.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,normal_or_non_specific,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR886.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,mixed_hemorrhage_exudate_pattern,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR892.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,,unset,needs_second_review,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR912.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,mixed_hemorrhage_exudate_pattern,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR952.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,mixed_hemorrhage_exudate_pattern,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR958.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
/Volumes/My Passport/EyeScan App/Datasets/Augmented Dataset-Kaggle/Eye Disease Image Dataset/Original Dataset/Diabetic Retinopathy/DR979.jpg,Eye Disease Image Dataset,Diabetic Retinopathy,dr_pattern_dominant,exudate_macular_pattern_dominant,unset,accepted,chatgpt_visual_review_2026_05_02,,,,,false,
